,year,season,month_name,day,week_type,time_of_day,airline,flights,arr_del15,Arrival Flight Delays (%),Avg. arrival delay (min),cancelled,% cancelled,% diverted,% delayed due to carrier,% delayed due to weather,% delayed due to NAS,% delayed due to security,% delayed due to late aircraft
3104,2023,Fall,September,Sunday,weekend,Evening,American,10.0,3.0,30.0,89.66666666666667,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0
3105,2022,Summer,July,Saturday,weekend,Early Evening,United,10.0,3.0,30.0,98.33333333333333,0.0,0.0,0.0,30.0,0.0,20.0,0.0,20.0
3106,2023,Spring,May,Wednesday,weekday,Afternoon,Allegiant,10.0,3.0,30.0,141.66666666666666,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0
3107,2024,Summer,June,Thursday,weekday,Evening,Spirit,20.0,6.0,30.0,95.16666666666667,3.0,15.0,0.0,20.0,0.0,20.0,0.0,10.0
3108,2023,Spring,March,Friday,weekday,Early Morning,American,10.0,3.0,30.0,78.66666666666667,2.0,20.0,0.0,20.0,10.0,20.0,0.0,0.0
3109,2022,Summer,August,Tuesday,weekday,Evening,Spirit,10.0,3.0,30.0,34.666666666666664,1.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0
3110,2024,Spring,May,Sunday,weekend,Evening,Delta,10.0,3.0,30.0,78.66666666666667,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
3111,2022,Summer,July,Saturday,weekend,Evening,Spirit,10.0,3.0,30.0,147.33333333333334,0.0,0.0,0.0,20.0,0.0,20.0,0.0,30.0
3112,2022,Winter,January,Thursday,weekday,Morning,United,10.0,3.0,30.0,23.333333333333332,1.0,10.0,0.0,10.0,0.0,20.0,0.0,0.0
3113,2023,Fall,November,Monday,weekday,Morning,Spirit,10.0,3.0,30.0,28.333333333333332,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0
3114,2022,Fall,November,Thursday,weekday,Night,Southwest,20.0,6.0,30.0,36.5,0.0,0.0,0.0,15.0,0.0,5.0,0.0,25.0
3115,2023,Spring,March,Friday,weekday,Early Evening,Delta,20.0,6.0,30.0,118.16666666666667,2.0,10.0,0.0,5.0,0.0,20.0,0.0,25.0
3116,2022,Winter,December,Friday,weekday,Early Afternoon,JetBlue,10.0,3.0,30.0,156.66666666666666,1.0,10.0,0.0,20.0,10.0,10.0,0.0,30.0
3117,2023,Winter,January,Thursday,weekday,Early Afternoon,United,10.0,3.0,30.0,58.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0
3118,2022,Summer,June,Thursday,weekday,Early Evening,Allegiant,10.0,3.0,30.0,41.333333333333336,1.0,10.0,0.0,20.0,0.0,20.0,0.0,20.0
3119,2023,Spring,March,Thursday,weekday,Early Afternoon,Allegiant,10.0,3.0,30.0,154.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0
3120,2024,Fall,September,Thursday,weekday,Evening,American,10.0,3.0,30.0,114.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,30.0
3121,2024,Spring,May,Tuesday,weekday,Early Morning,American,20.0,6.0,30.0,135.5,0.0,0.0,0.0,10.0,0.0,25.0,0.0,5.0
3122,2023,Summer,August,Wednesday,weekday,Morning,Spirit,10.0,3.0,30.0,127.66666666666667,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0
3123,2024,Winter,January,Tuesday,weekday,Early Evening,Delta,20.0,6.0,30.0,66.66666666666667,0.0,0.0,0.0,5.0,15.0,10.0,0.0,20.0
3124,2023,Spring,April,Saturday,weekend,Early Afternoon,United,10.0,3.0,30.0,24.333333333333332,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
3125,2022,Summer,July,Friday,weekday,Evening,Spirit,10.0,3.0,30.0,49.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,10.0
3126,2022,Summer,August,Monday,weekday,Afternoon,Spirit,10.0,3.0,30.0,96.33333333333333,0.0,0.0,0.0,30.0,0.0,30.0,0.0,20.0
3127,2023,Spring,May,Tuesday,weekday,Afternoon,Spirit,10.0,3.0,30.0,69.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
3128,2022,Summer,August,Monday,weekday,Evening,United,10.0,3.0,30.0,275.3333333333333,1.0,10.0,0.0,20.0,0.0,10.0,0.0,20.0
3129,2024,Summer,July,Monday,weekday,Early Afternoon,Allegiant,10.0,3.0,30.0,29.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0
3130,2024,Spring,May,Tuesday,weekday,Early Evening,Spirit,10.0,3.0,30.0,151.66666666666666,0.0,0.0,0.0,20.0,10.0,20.0,0.0,10.0
3131,2023,Spring,March,Thursday,weekday,Early Evening,Spirit,10.0,3.0,30.0,31.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0
3132,2024,Fall,September,Saturday,weekend,Early Evening,Delta,20.0,6.0,30.0,45.166666666666664,0.0,0.0,0.0,5.0,5.0,15.0,0.0,10.0
3133,2023,Summer,July,Tuesday,weekday,Evening,Delta,10.0,3.0,30.0,163.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
3134,2023,Summer,July,Monday,weekday,Morning,Spirit,10.0,3.0,30.0,71.66666666666667,2.0,20.0,0.0,10.0,0.0,30.0,0.0,20.0
3135,2024,Winter,January,Saturday,weekend,Evening,American,10.0,3.0,30.0,180.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0
3136,2024,Spring,April,Thursday,weekday,Evening,Allegiant,10.0,3.0,30.0,88.33333333333333,1.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0
3137,2022,Winter,January,Sunday,weekend,Evening,American,10.0,3.0,30.0,136.66666666666666,1.0,10.0,0.0,20.0,0.0,20.0,0.0,30.0
3138,2023,Fall,November,Tuesday,weekday,Evening,American,10.0,3.0,30.0,63.666666666666664,0.0,0.0,0.0,10.0,0.0,0.0,0.0,30.0
3139,2022,Summer,July,Friday,weekday,Evening,Delta,10.0,3.0,30.0,81.33333333333333,0.0,0.0,0.0,10.0,0.0,10.0,0.0,30.0
3140,2022,Spring,April,Thursday,weekday,Evening,Southwest,120.0,36.0,30.0,46.416666666666664,2.0,1.67,0.0,20.83,0.0,5.83,0.0,23.33
3141,2023,Spring,March,Wednesday,weekday,Evening,American,10.0,3.0,30.0,63.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
3142,2023,Spring,April,Saturday,weekend,Afternoon,Delta,10.0,3.0,30.0,43.666666666666664,0.0,0.0,0.0,10.0,0.0,20.0,0.0,20.0
3143,2024,Fall,November,Monday,weekday,Evening,United,10.0,3.0,30.0,103.66666666666667,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0
3144,2022,Summer,June,Wednesday,weekday,Evening,Spirit,10.0,3.0,30.0,125.0,1.0,10.0,0.0,0.0,10.0,30.0,0.0,10.0
3145,2023,Spring,March,Friday,weekday,Evening,Delta,20.0,6.0,30.0,244.5,0.0,0.0,0.0,10.0,5.0,5.0,0.0,20.0
3146,2023,Winter,January,Thursday,weekday,Evening,American,10.0,3.0,30.0,106.66666666666667,0.0,0.0,0.0,10.0,0.0,20.0,0.0,30.0
3147,2024,Fall,October,Wednesday,weekday,Evening,United,10.0,3.0,30.0,67.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
3148,2022,Fall,September,Monday,weekday,Evening,United,10.0,3.0,30.0,114.33333333333333,0.0,0.0,0.0,10.0,0.0,20.0,0.0,20.0
3149,2022,Spring,May,Monday,weekday,Night,Southwest,30.0,9.0,30.0,27.555555555555557,0.0,0.0,0.0,13.33,0.0,0.0,0.0,30.0
3150,2022,Summer,July,Sunday,weekend,Afternoon,Spirit,10.0,3.0,30.0,25.666666666666668,0.0,0.0,0.0,20.0,10.0,30.0,0.0,10.0
3151,2024,Summer,August,Friday,weekday,Early Afternoon,Spirit,10.0,3.0,30.0,61.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0
3152,2023,Summer,July,Sunday,weekend,Morning,Spirit,10.0,3.0,30.0,141.66666666666666,1.0,10.0,0.0,30.0,0.0,10.0,0.0,0.0
3153,2023,Spring,April,Saturday,weekend,Early Evening,JetBlue,10.0,3.0,30.0,46.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,20.0
3154,2022,Fall,November,Thursday,weekday,Afternoon,United,10.0,3.0,30.0,39.666666666666664,0.0,0.0,0.0,10.0,0.0,30.0,0.0,10.0
3155,2023,Spring,May,Wednesday,weekday,Early Evening,JetBlue,10.0,3.0,30.0,55.333333333333336,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
3156,2023,Spring,May,Wednesday,weekday,Early Afternoon,JetBlue,10.0,3.0,30.0,64.66666666666667,0.0,0.0,0.0,10.0,0.0,20.0,0.0,20.0
3157,2023,Summer,August,Saturday,weekend,Evening,American,10.0,3.0,30.0,145.66666666666666,0.0,0.0,0.0,10.0,0.0,10.0,0.0,30.0
3158,2023,Summer,July,Sunday,weekend,Early Afternoon,JetBlue,10.0,3.0,30.0,234.66666666666666,1.0,10.0,0.0,10.0,0.0,20.0,0.0,20.0
3159,2024,Fall,September,Sunday,weekend,Early Evening,Spirit,10.0,3.0,30.0,131.0,0.0,0.0,0.0,20.0,10.0,20.0,0.0,10.0
3160,2023,Summer,August,Friday,weekday,Afternoon,United,20.0,6.0,30.0,95.83333333333333,0.0,0.0,0.0,10.0,0.0,10.0,0.0,15.0
3161,2022,Summer,August,Tuesday,weekday,Afternoon,American,10.0,3.0,30.0,198.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,30.0
3162,2024,Winter,December,Saturday,weekend,Early Evening,American,10.0,3.0,30.0,61.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,30.0
3163,2022,Fall,September,Friday,weekday,Evening,Allegiant,10.0,3.0,30.0,74.33333333333333,2.0,20.0,0.0,30.0,0.0,0.0,0.0,30.0
3164,2022,Winter,January,Sunday,weekend,Early Afternoon,American,10.0,3.0,30.0,65.33333333333333,1.0,10.0,0.0,10.0,0.0,20.0,0.0,20.0
3165,2024,Summer,August,Wednesday,weekday,Early Evening,United,10.0,3.0,30.0,41.666666666666664,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
3166,2022,Summer,August,Sunday,weekend,Early Morning,American,10.0,3.0,30.0,90.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0
3167,2022,Summer,June,Thursday,weekday,Early Afternoon,American,10.0,3.0,30.0,64.66666666666667,1.0,10.0,0.0,20.0,0.0,10.0,0.0,30.0
3168,2024,Fall,October,Monday,weekday,Evening,Allegiant,10.0,3.0,30.0,88.66666666666667,0.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0
3169,2024,Summer,July,Monday,weekday,Early Afternoon,American,10.0,3.0,30.0,264.3333333333333,0.0,0.0,0.0,30.0,0.0,10.0,0.0,10.0
3170,2023,Spring,May,Thursday,weekday,Early Evening,Allegiant,10.0,3.0,30.0,451.6666666666667,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
3171,2024,Summer,June,Saturday,weekend,Morning,American,30.0,9.0,30.0,69.88888888888889,2.0,6.67,0.0,30.0,0.0,6.67,0.0,6.67
3172,2022,Summer,July,Friday,weekday,Early Afternoon,JetBlue,10.0,3.0,30.0,23.0,0.0,0.0,0.0,20.0,10.0,20.0,0.0,10.0
3173,2023,Summer,July,Thursday,weekday,Afternoon,United,20.0,6.0,30.0,95.83333333333333,1.0,5.0,0.0,10.0,0.0,25.0,0.0,10.0
3174,2023,Summer,July,Friday,weekday,Early Morning,American,20.0,6.0,30.0,71.16666666666667,0.0,0.0,0.0,25.0,0.0,10.0,0.0,0.0
3175,2024,Summer,August,Sunday,weekend,Early Evening,Spirit,10.0,3.0,30.0,149.66666666666666,1.0,10.0,0.0,10.0,0.0,30.0,0.0,20.0
3176,2022,Winter,December,Tuesday,weekday,Afternoon,United,10.0,3.0,30.0,65.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,10.0
3177,2024,Summer,July,Friday,weekday,Early Morning,American,20.0,6.0,30.0,48.333333333333336,1.0,5.0,0.0,25.0,0.0,15.0,0.0,0.0
3178,2023,Fall,September,Saturday,weekend,Afternoon,Allegiant,10.0,3.0,30.0,26.666666666666668,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0
3179,2024,Winter,December,Thursday,weekday,Afternoon,United,10.0,3.0,30.0,112.33333333333333,0.0,0.0,0.0,10.0,0.0,20.0,0.0,20.0
3180,2023,Fall,November,Friday,weekday,Early Evening,American,20.0,6.0,30.0,92.5,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
3181,2024,Fall,September,Tuesday,weekday,Early Afternoon,American,10.0,3.0,30.0,24.666666666666668,0.0,0.0,0.0,20.0,0.0,20.0,0.0,10.0
3182,2022,Summer,June,Wednesday,weekday,Early Evening,United,10.0,3.0,30.0,29.666666666666668,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0
3183,2022,Winter,December,Thursday,weekday,Early Evening,Frontier,10.0,3.0,30.0,29.666666666666668,2.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
3184,2024,Fall,November,Friday,weekday,Evening,American,10.0,3.0,30.0,69.33333333333333,0.0,0.0,0.0,10.0,0.0,10.0,0.0,30.0
3185,2023,Fall,November,Thursday,weekday,Early Evening,American,20.0,6.0,30.0,64.5,0.0,0.0,0.0,5.0,15.0,25.0,0.0,25.0
3186,2024,Winter,January,Tuesday,weekday,Afternoon,American,10.0,3.0,30.0,127.66666666666667,2.0,20.0,0.0,10.0,0.0,20.0,0.0,30.0
3187,2023,Summer,August,Friday,weekday,Early Evening,American,20.0,6.0,30.0,225.5,0.0,0.0,0.0,15.0,0.0,15.0,0.0,20.0
3188,2023,Spring,March,Thursday,weekday,Evening,JetBlue,10.0,3.0,30.0,57.666666666666664,0.0,0.0,0.0,20.0,0.0,0.0,0.0,30.0
3189,2022,Fall,September,Thursday,weekday,Afternoon,Spirit,10.0,3.0,30.0,63.333333333333336,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0
3190,2022,Winter,December,Friday,weekday,Evening,United,10.0,3.0,30.0,83.0,1.0,10.0,0.0,0.0,10.0,10.0,0.0,30.0
3191,2022,Summer,July,Saturday,weekend,Afternoon,American,10.0,3.0,30.0,86.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,10.0
3192,2023,Summer,July,Saturday,weekend,Morning,Alaska,10.0,3.0,30.0,226.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0
3193,2024,Spring,May,Wednesday,weekday,Night,Southwest,10.0,3.0,30.0,74.66666666666667,1.0,10.0,0.0,10.0,10.0,20.0,0.0,20.0
3194,2024,Winter,December,Sunday,weekend,Night,Southwest,60.0,18.0,30.0,50.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,25.0
3195,2023,Spring,April,Sunday,weekend,Early Afternoon,JetBlue,10.0,3.0,30.0,57.333333333333336,0.0,0.0,10.0,30.0,0.0,20.0,0.0,30.0
3196,2022,Summer,June,Thursday,weekday,Afternoon,Allegiant,20.0,6.0,30.0,43.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,25.0
3197,2022,Winter,December,Sunday,weekend,Afternoon,United,10.0,3.0,30.0,77.0,1.0,10.0,0.0,0.0,0.0,30.0,0.0,10.0
3198,2022,Summer,August,Wednesday,weekday,Early Afternoon,JetBlue,10.0,3.0,30.0,57.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,10.0
3199,2023,Winter,December,Friday,weekday,Morning,Spirit,10.0,3.0,30.0,62.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0
3200,2022,Fall,November,Sunday,weekend,Morning,Allegiant,10.0,3.0,30.0,29.666666666666668,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0
3201,2023,Winter,December,Friday,weekday,Afternoon,American,10.0,3.0,30.0,62.666666666666664,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
3202,2024,Summer,June,Monday,weekday,Evening,Southwest,107.0,32.0,29.91,48.34375,0.0,0.0,0.0,17.76,0.0,8.41,0.0,27.1
3203,2024,Winter,December,Thursday,weekday,Evening,Southwest,117.0,35.0,29.91,71.91428571428571,0.0,0.0,0.85,11.97,0.0,10.26,0.0,26.5
3204,2024,Summer,July,Thursday,weekday,Night,Southwest,57.0,17.0,29.82,53.411764705882355,0.0,0.0,0.0,12.28,0.0,3.51,0.0,28.07
3205,2022,Summer,June,Wednesday,weekday,Early Evening,Southwest,74.0,22.0,29.73,62.59090909090909,3.0,4.05,0.0,12.16,0.0,9.46,0.0,20.27
3206,2022,Fall,September,Friday,weekday,Morning,American,37.0,11.0,29.73,95.81818181818181,1.0,2.7,0.0,10.81,0.0,24.32,0.0,2.7
3207,2022,Spring,March,Thursday,weekday,Early Evening,Southwest,74.0,22.0,29.73,68.18181818181819,3.0,4.05,0.0,14.86,0.0,12.16,0.0,22.97
3208,2023,Summer,June,Wednesday,weekday,Afternoon,Southwest,64.0,19.0,29.69,55.31578947368421,1.0,1.56,1.56,21.88,0.0,20.31,0.0,23.44
3209,2023,Spring,May,Wednesday,weekday,Early Evening,Southwest,91.0,27.0,29.67,42.370370370370374,0.0,0.0,0.0,18.68,0.0,15.38,0.0,21.98
3210,2022,Spring,March,Saturday,weekend,Afternoon,Southwest,44.0,13.0,29.55,107.6923076923077,0.0,0.0,0.0,20.45,0.0,11.36,0.0,22.73
3211,2024,Summer,July,Thursday,weekday,Afternoon,Southwest,105.0,31.0,29.52,49.806451612903224,0.0,0.0,0.0,22.86,0.0,9.52,0.0,22.86
3212,2022,Spring,March,Tuesday,weekday,Early Evening,Southwest,78.0,23.0,29.49,44.17391304347826,0.0,0.0,0.0,20.51,0.0,8.97,0.0,21.79
3213,2024,Spring,April,Monday,weekday,Evening,Delta,17.0,5.0,29.41,50.6,0.0,0.0,0.0,5.88,0.0,5.88,0.0,17.65
3214,2023,Winter,January,Friday,weekday,Morning,American,34.0,10.0,29.41,99.0,0.0,0.0,0.0,23.53,2.94,14.71,0.0,5.88
3215,2024,Fall,November,Saturday,weekend,Early Evening,American,17.0,5.0,29.41,127.4,0.0,0.0,0.0,5.88,0.0,11.76,0.0,23.53
3216,2023,Winter,January,Thursday,weekday,Early Evening,Delta,17.0,5.0,29.41,95.2,0.0,0.0,0.0,0.0,0.0,11.76,0.0,29.41
3217,2022,Summer,July,Wednesday,weekday,Early Evening,Southwest,68.0,20.0,29.41,34.4,1.0,1.47,1.47,7.35,1.47,17.65,0.0,20.59
3218,2022,Winter,December,Friday,weekday,Early Afternoon,American,17.0,5.0,29.41,114.0,0.0,0.0,0.0,0.0,17.65,5.88,0.0,29.41
3219,2023,Winter,January,Thursday,weekday,Early Afternoon,Delta,17.0,5.0,29.41,126.2,0.0,0.0,0.0,0.0,11.76,5.88,0.0,29.41
3220,2022,Spring,March,Saturday,weekend,Morning,Delta,17.0,5.0,29.41,61.0,0.0,0.0,0.0,5.88,0.0,23.53,0.0,0.0
3221,2024,Winter,January,Sunday,weekend,Evening,Southwest,119.0,35.0,29.41,120.91428571428571,13.0,10.92,0.0,11.76,6.72,16.81,0.0,24.37
3222,2023,Fall,November,Thursday,weekday,Morning,Spirit,17.0,5.0,29.41,33.4,0.0,0.0,0.0,5.88,5.88,23.53,0.0,0.0
3223,2024,Spring,May,Thursday,weekday,Early Evening,Allegiant,17.0,5.0,29.41,71.2,0.0,0.0,0.0,11.76,0.0,17.65,0.0,17.65
3224,2024,Spring,April,Saturday,weekend,Early Evening,Southwest,92.0,27.0,29.35,43.333333333333336,0.0,0.0,0.0,21.74,0.0,9.78,0.0,20.65
3225,2023,Summer,August,Tuesday,weekday,Evening,Southwest,150.0,44.0,29.33,50.81818181818182,0.0,0.0,0.0,12.67,0.0,8.67,0.0,18.67
3226,2022,Spring,May,Saturday,weekend,Afternoon,Southwest,116.0,34.0,29.31,53.44117647058823,0.0,0.0,0.86,26.72,0.0,9.48,0.0,21.55
3227,2023,Spring,March,Monday,weekday,Night,Southwest,41.0,12.0,29.27,44.666666666666664,0.0,0.0,0.0,12.2,0.0,2.44,0.0,21.95
3228,2023,Summer,July,Saturday,weekend,Early Morning,American,24.0,7.0,29.17,29.428571428571427,1.0,4.17,0.0,16.67,4.17,20.83,0.0,0.0
3229,2023,Summer,June,Thursday,weekday,Evening,Delta,24.0,7.0,29.17,47.142857142857146,0.0,0.0,0.0,0.0,0.0,4.17,0.0,29.17
3230,2022,Fall,October,Friday,weekday,Early Evening,American,24.0,7.0,29.17,70.42857142857143,1.0,4.17,0.0,20.83,0.0,8.33,0.0,29.17
3231,2023,Summer,July,Monday,weekday,Morning,United,24.0,7.0,29.17,57.142857142857146,1.0,4.17,0.0,29.17,0.0,12.5,0.0,12.5
3232,2024,Fall,September,Sunday,weekend,Early Evening,Delta,24.0,7.0,29.17,63.57142857142857,0.0,0.0,0.0,4.17,4.17,12.5,0.0,16.67
3233,2023,Fall,October,Monday,weekday,Early Evening,Allegiant,24.0,7.0,29.17,183.28571428571428,0.0,0.0,0.0,12.5,4.17,20.83,0.0,8.33
3234,2022,Winter,December,Tuesday,weekday,Evening,Southwest,96.0,28.0,29.17,57.42857142857143,18.0,18.75,0.0,19.79,0.0,7.29,0.0,19.79
3235,2022,Spring,May,Thursday,weekday,Night,Southwest,24.0,7.0,29.17,61.57142857142857,0.0,0.0,0.0,12.5,0.0,0.0,0.0,29.17
3236,2023,Summer,July,Sunday,weekend,Morning,United,24.0,7.0,29.17,38.0,3.0,12.5,0.0,29.17,0.0,8.33,0.0,4.17
3237,2024,Fall,November,Saturday,weekend,Morning,American,24.0,7.0,29.17,39.0,0.0,0.0,0.0,20.83,0.0,20.83,0.0,0.0
3238,2022,Summer,July,Tuesday,weekday,Afternoon,Southwest,48.0,14.0,29.17,38.357142857142854,0.0,0.0,0.0,18.75,0.0,10.42,0.0,18.75
3239,2022,Spring,April,Tuesday,weekday,Night,Southwest,24.0,7.0,29.17,54.57142857142857,1.0,4.17,0.0,20.83,0.0,0.0,0.0,25.0
3240,2022,Fall,October,Wednesday,weekday,Early Evening,Delta,24.0,7.0,29.17,43.714285714285715,0.0,0.0,0.0,4.17,4.17,12.5,0.0,16.67
3241,2024,Summer,June,Tuesday,weekday,Early Evening,Southwest,96.0,28.0,29.17,71.78571428571429,0.0,0.0,0.0,15.62,0.0,13.54,0.0,25.0
3242,2022,Spring,May,Saturday,weekend,Early Evening,Southwest,96.0,28.0,29.17,53.07142857142857,0.0,0.0,0.0,20.83,0.0,11.46,0.0,21.88
3243,2024,Spring,April,Sunday,weekend,Evening,Southwest,103.0,30.0,29.13,53.666666666666664,0.0,0.0,0.0,16.5,0.0,3.88,0.0,25.24
3244,2024,Winter,January,Sunday,weekend,Afternoon,Southwest,103.0,30.0,29.13,49.43333333333333,1.0,0.97,0.0,24.27,0.0,10.68,0.0,22.33
3245,2023,Winter,January,Wednesday,weekday,Afternoon,Southwest,55.0,16.0,29.09,81.8125,3.0,5.45,0.0,9.09,0.0,7.27,0.0,20.0
3246,2023,Spring,March,Friday,weekday,Afternoon,Southwest,86.0,25.0,29.07,113.76,1.0,1.16,0.0,23.26,0.0,9.3,1.16,22.09
3247,2024,Spring,March,Sunday,weekend,Early Evening,Southwest,114.0,33.0,28.95,63.63636363636363,1.0,0.88,0.88,16.67,0.0,16.67,0.0,24.56
3248,2022,Spring,April,Thursday,weekday,Afternoon,Southwest,76.0,22.0,28.95,48.77272727272727,1.0,1.32,0.0,15.79,0.0,17.11,0.0,15.79
3249,2022,Winter,December,Friday,weekday,Evening,Southwest,114.0,33.0,28.95,81.0,7.0,6.14,0.0,20.18,1.75,8.77,0.0,24.56
3250,2022,Fall,September,Saturday,weekend,Afternoon,Southwest,76.0,22.0,28.95,38.31818181818182,0.0,0.0,0.0,10.53,3.95,17.11,0.0,19.74
3251,2023,Fall,September,Friday,weekday,Evening,Southwest,159.0,46.0,28.93,58.108695652173914,1.0,0.63,0.0,11.32,0.0,6.29,0.0,24.53
3252,2024,Summer,August,Friday,weekday,Afternoon,Southwest,135.0,39.0,28.89,49.51282051282051,1.0,0.74,0.0,14.81,1.48,14.81,0.74,20.0
3253,2023,Spring,May,Sunday,weekend,Night,Southwest,45.0,13.0,28.89,121.76923076923077,5.0,11.11,0.0,11.11,4.44,8.89,0.0,26.67
3254,2022,Fall,October,Wednesday,weekday,Evening,Southwest,115.0,33.0,28.7,54.93939393939394,0.0,0.0,0.0,15.65,0.87,8.7,0.0,26.09
3255,2024,Summer,June,Friday,weekday,Afternoon,Southwest,108.0,31.0,28.7,63.354838709677416,0.0,0.0,0.93,18.52,0.0,12.96,0.0,21.3
3256,2022,Summer,July,Tuesday,weekday,Evening,Southwest,108.0,31.0,28.7,51.12903225806452,0.0,0.0,0.0,18.52,0.0,5.56,0.0,21.3
3257,2023,Fall,October,Friday,weekday,Evening,Southwest,136.0,39.0,28.68,47.07692307692308,0.0,0.0,0.0,17.65,0.0,6.62,0.0,22.06
3258,2022,Spring,April,Thursday,weekday,Early Evening,Allegiant,7.0,2.0,28.57,78.5,0.0,0.0,0.0,14.29,0.0,28.57,0.0,14.29
3259,2022,Spring,April,Sunday,weekend,Afternoon,American,7.0,2.0,28.57,60.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,28.57
3260,2022,Fall,September,Tuesday,weekday,Evening,JetBlue,7.0,2.0,28.57,130.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,14.29
3261,2024,Summer,August,Friday,weekday,Afternoon,Spirit,7.0,2.0,28.57,81.0,0.0,0.0,14.29,14.29,0.0,28.57,0.0,14.29
3262,2023,Fall,September,Friday,weekday,Afternoon,Spirit,14.0,4.0,28.57,55.0,1.0,7.14,0.0,7.14,7.14,14.29,0.0,7.14
3263,2023,Spring,March,Saturday,weekend,Morning,Spirit,7.0,2.0,28.57,88.5,0.0,0.0,0.0,14.29,14.29,28.57,0.0,0.0
3264,2024,Winter,January,Saturday,weekend,Early Evening,United,7.0,2.0,28.57,93.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,28.57
3265,2024,Spring,May,Saturday,weekend,Morning,Spirit,7.0,2.0,28.57,26.5,0.0,0.0,0.0,14.29,14.29,28.57,0.0,0.0
3266,2023,Winter,February,Monday,weekday,Evening,Allegiant,7.0,2.0,28.57,51.5,0.0,0.0,0.0,0.0,0.0,14.29,0.0,28.57
3267,2024,Spring,May,Saturday,weekend,Early Evening,United,14.0,4.0,28.57,37.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,7.14
3268,2022,Fall,September,Tuesday,weekday,Morning,JetBlue,7.0,2.0,28.57,31.0,1.0,14.29,0.0,28.57,0.0,0.0,0.0,14.29
3269,2022,Winter,December,Tuesday,weekday,Early Afternoon,Delta,14.0,4.0,28.57,21.0,0.0,0.0,0.0,14.29,0.0,7.14,0.0,21.43
3270,2023,Fall,October,Sunday,weekend,Afternoon,Spirit,7.0,2.0,28.57,37.5,0.0,0.0,0.0,28.57,0.0,28.57,0.0,14.29
3271,2023,Spring,March,Wednesday,weekday,Morning,Spirit,7.0,2.0,28.57,33.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0
3272,2022,Summer,July,Saturday,weekend,Afternoon,Spirit,14.0,4.0,28.57,36.25,0.0,0.0,0.0,21.43,0.0,21.43,0.0,0.0
3273,2024,Fall,October,Monday,weekday,Morning,JetBlue,7.0,2.0,28.57,30.5,0.0,0.0,0.0,28.57,0.0,28.57,0.0,0.0
3274,2022,Summer,June,Monday,weekday,Early Evening,American,14.0,4.0,28.57,101.5,3.0,21.43,0.0,21.43,0.0,14.29,0.0,28.57
